index,name,bf_name,similarity
8119,b ortenzi,g ortenzi,88.88888888888889
8122,viktoria kurz,viktoria kuzmova,82.75862068965517
8129,t radovanovic,radanovic,81.81818181818181
8130,maria verdu gonzalez,maria herazo gonzalez,82.92682926829268
8131,charl morgan,r morgan,80.0
8137,p fernandes,v fernandes,90.9090909090909
8137,p fernandes,j fernandes,90.9090909090909
8175,john bernard,jo bernard,90.9090909090909
8184,s hamner,s hampe,80.0
8186,shrivalli rashmikaa bhamidipaty,shrivalli rashmikaa bhamid,91.22807017543859
8186,shrivalli rashmikaa bhamidipaty,shrivalli r bhamidipaty,85.18518518518519
8186,shrivalli rashmikaa bhamidipaty,shrivalli bhamidipaty,80.76923076923077
8186,shrivalli rashmikaa bhamidipaty,shrivalli rashmikaa b,80.76923076923077
8202,matthew vos,matthew romios,80.0
8206,chih chi huang,chih huang,83.33333333333334
8208,p rollins,d r collins,80.0
8210,valentina ivanov,valentyna ivakhenko,80.0
8212,c corley,p corley,87.5
8215,r clousing keisha,clousing keisha,93.75
8215,clousing keisha r,clousing keisha,93.75
8223,alejo lorenzo lingua lavallen,alejo lorenzo lingua laval,94.54545454545455
8223,alejo lorenzo lingua lavallen,alejo lorenzo lingua la,88.46153846153845
8223,alejo lorenzo lingua lavallen,alejo lingua lavallen,84.0
8223,alejo lorenzo lingua lavallen,alejo lorenzo lingua,81.63265306122449
8223,a lorenzo lingua lavallen,alejo lingua lavallen,86.95652173913044
8223,a lorenzo lingua lavallen,a l lingua lavallen,86.36363636363636
8223,a lorenzo lingua lavallen,alejo lorenzo lingua laval,86.27450980392157
8223,a lorenzo lingua lavallen,a lingua lavallen,80.95238095238095
8223,lavallen alejo lorenzo lingua,alejo lorenzo lingua,81.63265306122449
8225,ilinca dalina amariei,ilinca amariei,80.0
8225,amariei ilinca dalina,a ilinca dalina,83.33333333333334
8242,c kingsley,p kingsley,90.0
8242,c kingsley,kingsley,88.88888888888889
8244,g hamilton,r hamilton,90.0
8244,grey hamilton,r hamilton,86.95652173913044
8256,hind abdelouahid,abdelouahid,81.4814814814815
8256,abdelouahid hind,abdelouahid,81.4814814814815
8256,h abdelouahid,abdelouahid,91.66666666666666
8268,y inui,inui,80.0
8274,yuxin zhang,yux zhang,90.0
8276,jea moon lee,jeamoon lee,95.65217391304348
8277,h uchiyama,uchiyama,88.88888888888889
8280,s watanabe,y watanabi,80.0
8283,vera deepoem,viera deeperm,88.0
8305,c keisidis,s keisidis,90.0
8307,corneanu oana smaranda,c oana smaranda,81.08108108108108
8309,i sada,i sava,83.33333333333334
8335,joan b borras isern,j borras isern,84.84848484848484
8337,w zhang,jjw zhang,87.5
8337,w zhang,k zhang,85.71428571428572
8337,w zhang,zhang,83.33333333333334
8337,w zhang,kl zhang,80.0
8339,r du toit,l du toit,88.88888888888889
8341,d banov,d bao,83.33333333333334
8344,perez yoan,perez mota,80.0
8374,a nova,and nova,85.71428571428572
8374,a nova,a nava,83.33333333333334
8374,andrea nova,and nova,84.21052631578947
8377,a j catanzariti,a catanzariti,92.85714285714286
8377,j catanzariti a,a catanzariti,85.71428571428572
8380,e simonit,simonift,82.35294117647058
8389,e andreeva,andreeva,88.88888888888889
8390,arthur weber,ar weber,80.0
8394,m zukas,zukas,83.33333333333334
8395,aya el sayed,a elsayed,85.71428571428572
8397,caijsa wilda hennemann,caijsa hennemann,84.21052631578947
8404,f comesana,comesana,88.88888888888889
8407,holger rune,holge rune,95.23809523809523
8407,holger rune,hol rune,84.21052631578947
8407,h rune,hol rune,85.71428571428572
8408,b kalva,i kalava,80.0
8415,lee ya hsin,l ya hsin,90.0
8416,min kyu song,m k song,80.0
8417,alex martinez,ld martinez,83.33333333333334
8420,l aboian,le aboian,94.11764705882352
8420,l aboian,va aboian,82.35294117647058
8422,b vilicich,vilicich,88.88888888888889
8423,toby alex kodat,toby kodat,80.0
8424,cirez carlota martinez,carlota martinez,84.21052631578947
8424,carlota martinez cirez,carlota martinez,84.21052631578947
8429,danylo veremeichuk,danylo veremeychuk,94.44444444444444
8429,d veremeichuk,d veremeychuk,92.3076923076923
8479,angel josue maleno rosario,angel josue maleno rosa,93.87755102040816
8487,j de almeida,g de almeida,91.66666666666666
8487,j de almeida,j almeida,85.71428571428572
8487,joaquim de almeida,joaquim almeida,90.9090909090909
8502,l rodrigues,t rodriguez,81.81818181818181
8502,l rodrigues,b rodriguez,81.81818181818181
8502,l rodrigues,rodriguez,80.0
8504,n berry,s berry,85.71428571428572
8505,martin dan,martin damm,85.71428571428572
8522,j payne,b payne,85.71428571428572
8534,f misolic,misolic,87.5
8535,l stara,l taira,85.71428571428572
8545,e martinez,ld martinez,85.71428571428572
8555,s oral,m oral,83.33333333333334
8588,castelnuovo luca,castelnuovo,81.4814814814815
8588,luca castelnuovo,castelnuovo,81.4814814814815
8588,l castelnuovo,castelnuovo,91.66666666666666
8593,jovana jankovic,jovana jaksic,85.71428571428572
8595,katarina kostic,natalija kostic,80.0
8612,g kennedy,a kennedy,88.88888888888889
8612,g kennedy,t kennedy,88.88888888888889
8636,s ryan ziegann,sam r ziegann,81.4814814814815
8636,sam ryan ziegann,sam r ziegann,89.65517241379311
8675,andres ariel fernandez lopez,andres ariel fernandez,88.0
8675,lopez andres ariel fernandez,andres ariel fernandez,88.0
8695,bojana jovanovic,bojana jovanovski,90.9090909090909
8696,aleksandra stankovic,aliaksandra sasnovic,85.0
8714,a melgers,a melgres,88.88888888888889
8720,i carou,l carou,85.71428571428572
8723,a okuda,a boluda,80.0
8738,j sude,sude,80.0
8745,a blinkova,blinkova,88.88888888888889
8746,q tang,a tang,83.33333333333334
8746,q tang,h tang,83.33333333333334
8746,q tang,k tang,83.33333333333334
8746,q tang,c tang,83.33333333333334
8748,n miller,r miller,87.5
8752,anna zhang,nannan zhang,90.9090909090909
8760,v stoica,d stoica,87.5
8760,v stoica,v tica,85.71428571428572
8760,vlad stoica,d stoica,84.21052631578947
8782,n koch,b koch,83.33333333333334
8793,gore rico,e rico,80.0
8803,m manilova,m mansilla,80.0
8808,jelena kovac,alena kovacko,80.0
8819,renata castillo,t castillo,80.0
8824,greet minnen,greetje minnen,92.3076923076923
8839,sravya shivani chilakalapudi,s sravya chilakalapudi,80.0
8858,na ri kim,nr kim,80.0
8863,r alami,y lalami,80.0
8875,s imamura,s shimamura,90.0
8877,ekaterina ivanova,katerina sinaikova,80.0
8886,m imamura,s shimamura,80.0
8934,y sueoka,i sueoka,87.5
8940,w baszak,baszak,85.71428571428572
8950,coumba ben mamadou niangadou,coumba ben niangadou,83.33333333333334
8962,y oki,y ki,88.88888888888889
8962,y oki,y owaki,83.33333333333334
8963,h sakagawa,sakagawa,88.88888888888889
8975,singh nav brar navraj,singh navraj brar nav,85.71428571428572
8976,y kikuchi,y okuchi,82.35294117647058
8983,malak el allami,malak allami el,80.0
8986,o gadecki,t gadecki,88.88888888888889
8988,m andreeva,andreeva,88.88888888888889
8994,cori gauff,coco gauff,80.0
8994,c gauff,gauff,83.33333333333334
8994,c gauff,coco gauff,82.35294117647058
8996,philip sekulic,phillip sekulic,96.55172413793103
8996,p sekulic,s sekulic,88.88888888888889
8996,p sekulic,sr sekulic,84.21052631578947
8996,p sekulic,s r sekulic,80.0
9001,elina avanesyan,el avanesyan,88.88888888888889
9001,e avanesyan,el avanesyan,95.65217391304348
9002,brandon walkin,brandon daly walkin,84.84848484848484
9007,h jones,l jones,85.71428571428572
9010,a ito,c ito,80.0
9066,a gray,a ray,90.9090909090909
9067,j faria,ja faria,93.33333333333333
9067,j faria,m farina,80.0
9067,jaime faria,ja faria,84.21052631578947
9077,klara veldman,r veldman,81.81818181818181
9077,k veldman,r veldman,88.88888888888889
9082,m makhlouf,n makhlouf,90.0
9087,h shaikh,h shaik,93.33333333333333
9087,h shaikh,h shih,85.71428571428572
9091,sujin lee,jin lee,87.5
9096,a ahn,y ahn,80.0
9107,elmer moeller,elmer moller,96.0
9107,elmer moeller,m moeller,81.81818181818181
9107,e moeller,e moller,94.11764705882352
9107,e moeller,m moeller,88.88888888888889
9107,e moeller,l moller,82.35294117647058
9110,f crawley,crawley,87.5
9121,obregon anne christine lutkemeyer,anne christine lutkemeyer,86.20689655172413
9121,anne christine lutkemeyer obregon,anne christine lutkemeyer,86.20689655172413
9124,j lehecka,lehecka,87.5
9127,l riedi,riedi,83.33333333333334
9130,isaac becroft,issac becroft,92.3076923076923
9130,i becroft,issac becroft,81.81818181818181
9131,elena micic,ela milic,80.0
9131,e micic,e milic,85.71428571428572
9147,prajwal sv,prajwal dev,85.71428571428572
9147,prajwal sv,prajwal d s dev,80.0
9152,c simunyu,s simunyu,88.88888888888889
9158,michael alejandro beltran rubio,michael beltran rubio,80.76923076923077
9163,j phillips,d phillips,90.0
9195,tom chapman,d chapman,80.0
9270,evgeniy bankov,evgeniy abramov,82.75862068965517
9270,evgeniy bankov,evgeniy danilov,82.75862068965517
9289,aitor aramburu,i aramburu,83.33333333333334
9302,alan astudillo,garcia astudillo,80.0
9308,s zhuk,s zhou,83.33333333333334
9311,shane nicholls,shane nichols,96.2962962962963
9348,mina hodzic,a hodzic,84.21052631578947
9351,alexandra silna,alexandra ignatik,81.25
9351,a silna,ale silna,87.5
9352,s richterova,richterova,90.9090909090909
9365,hyejin lee,jin lee,82.35294117647058
9376,c shimizu,er shimizu,84.21052631578947
9376,c shimizu,yu shimizu,84.21052631578947
9379,se jin lee,jin lee,82.35294117647058
9379,jin lee se,jin lee,82.35294117647058
9380,b jeong,h jeong,85.71428571428572
9380,b jeong,yw jeong,80.0
9383,jia qi ren,jia ren,82.35294117647058
9392,katerina krizova,kateryna kozlova,81.25
9444,christian linge,christian garin,80.0
9449,mauricio resendiz,mauricio resendiz domin,85.0
9454,diaz cesar antonio gomez,cesar antonio gomez dia,80.85106382978724
9454,cesar antonio gomez diaz,cesar antonio gomez dia,97.87234042553192
9474,davidovich fokina alejandro,davidovich fokina a,82.6086956521739
9474,alejandro davidovich fokina,alejandro davidovich fo,92.0
9474,alejandro davidovich fokina,alejandro davidovich,85.1063829787234
9474,alejandro davidovich fokina,alejandro d fokina,80.0
9474,a davidovich fokina,a davidoch fokina,94.44444444444444
9474,a davidovich fokina,davidovich fokina,94.44444444444444
9474,a davidovich fokina,davidovich fokina a,89.47368421052632
9474,fokina alejandro davidovich,alejandro davidovich,85.1063829787234
9474,fokina alejandro davidovich,alejandro davidovich fo,80.0
9482,ho denton,o benton,82.35294117647058
9543,sofia nami samavati,s sami samavati,82.35294117647058
9545,s villarruel,ar villarreal,80.0
9546,luis eduardo morfin friebel,luis eduardo morfin fri,92.0
9550,m date,k date,83.33333333333334
9583,andrea arratia fernandez,andres ariel fernandez,82.6086956521739
9588,ayala serra nora,ayala serra,81.4814814814815
9588,nora ayala serra,ayala serra,81.4814814814815
9588,n ayala serra,ayala serra,91.66666666666666
9590,alexandra lazarova,alexandar lazov,84.84848484848484
9591,sanetulla kutybaev,sanetulla kutibaev,94.44444444444444
9626,m mamic,ml masic,80.0
9656,m leonard,k leonard,88.88888888888889
9656,m leonard,tai leonard,80.0
9677,adrian fernandez,bianca fernandez,81.25
9677,a fernandez,v fernandes,81.81818181818181
9677,a fernandez,j fernandes,81.81818181818181
9677,a fernandez,bianca fernandez,81.4814814814815
9710,najah dawson,j dawson,80.0
9710,najah dawson,a dawson,80.0
9710,n dawson,j dawson,87.5
9710,n dawson,a dawson,87.5
9714,jia qi huang,jiaqi kang,81.81818181818181
9714,jia qi huang,jiaqi duan,81.81818181818181
9752,n perfetti,t pedretti,80.0
9766,p brady,q brady,85.71428571428572
9766,p brady,p bradbary,82.35294117647058
9768,ranah akua stoiber,ranah stoiber,83.87096774193549
9774,h stewart,t stewart,88.88888888888889
9783,l midon,midon,83.33333333333334
9787,ya yi yang,y y yang,88.88888888888889
9790,hamad mededovic,hamad medjedovic,96.7741935483871
9790,hamad mededovic,ha medjedovic,85.71428571428572
9790,hamad mededovic,h medjedovic,81.4814814814815
9792,noha akugue noma,n akugue noha,82.75862068965517
9793,gabriela andrea knutson,gabriela knutson,82.05128205128204
9794,eala alexandra,ekat alexandrova,80.0
9832,daniel vallejo,adolfo daniel vallejo,80.0
9832,daniel vallejo,daniel adolfo vallejo,80.0
9846,daphnee mpetshi perricard,daphnee mpetshi perric,93.61702127659575
9848,l hietaranta,r hietaranta,91.66666666666666
9848,laura hietaranta,r hietaranta,85.71428571428572
9855,a barrena,a barrera,88.88888888888889
9857,c ngounoue,m ngounoue,90.0
9857,c ngounoue,n ngounoue,90.0
9871,l hovde,l hovda,85.71428571428572
9876,m ercan,m jecan,85.71428571428572
9877,leolia jeanjean,leol jeanjean,92.85714285714286
9877,l jeanjean,leol jeanjean,86.95652173913044
9887,james kent trotter,james trotter,83.87096774193549
9892,e winter,eward winter,80.0
9892,edward winter,eward winter,96.0
9910,abhinav sanjeev shanmugam,abhinav sanjeev shanmug,95.83333333333334
9910,abhinav sanjeev shanmugam,abhinav shanmugam,80.95238095238095
9915,eri shimizu,er shimizu,95.23809523809523
9915,e shimizu,er shimizu,94.73684210526316
9915,e shimizu,yu shimizu,84.21052631578947
9938,schmiedel noah,schmiedlova,80.0
9947,t van zijl,ta van zyl,80.0
9962,nicolas ifi,nicolas iraira,80.0
9987,j thirouin,je thirouin,95.23809523809523
9987,jean thirouin,je thirouin,91.66666666666666
9993,izak van der merwe,l van der merwe,84.84848484848484
10014,alexandr chepelev,and chepelev,82.75862068965517
10015,ashwin vijayragavan,ashwin vijayaragavan,97.43589743589743
10126,bianca mendonca bernardes,b mendonca bernardes,88.88888888888889
10126,mendonca bernardes bianca,b mendonca bernardes,80.0
10128,v aboian,va aboian,94.11764705882352
10128,v aboian,le aboian,82.35294117647058
10141,ricardo villacorta,ricardo villacorta alon,87.8048780487805
10161,ian luca cervantes tomas,i cervantes tomas,82.92682926829268
10171,paloma goldsmith weinreich,paloma goldsmith weinre,93.87755102040816
10171,p goldsmith weinreich,paloma goldsmith weinre,81.81818181818181
10183,j tracy,jj tracy,93.33333333333333
10197,guy den ouden,guy ouden den,84.61538461538461
10199,m serafini,m safin,82.35294117647058
10212,mao nathan,ramanathan,80.0
10221,jade daniel,a daniell,80.0
10232,z svajda,svajda,85.71428571428572
10257,onyu choi,on yu choi,94.73684210526316
10269,d gaillard,m gaillard,90.0
10284,j moret,j ore,83.33333333333334
10284,j moret,a morett,80.0
10314,juliana rodriguez,johan rodriguez,81.25
10320,joaquin aguilar cardozo,f aguilar cardozo,80.0
10320,j aguilar cardozo,f aguilar cardozo,94.11764705882352
10323,t svajda,svajda,85.71428571428572
10332,m groom,ml groom,93.33333333333333
10332,miles groom,ml groom,84.21052631578947
10340,alejandro turriziani alvarez,alejandro turriziani alva,94.33962264150944
10340,alejandro turriziani alvarez,alejandro turriziani al,90.19607843137256
10362,l vasilescu,a vasilescu,90.9090909090909
10362,l vasilescu,m vasilescu,90.9090909090909
10362,laura vasilescu,a vasilescu,84.61538461538461
10396,a are,a garde,83.33333333333334
10397,daniel brown,daniel rowe,86.95652173913044
10397,daniel brown,daniel downey,80.0
10403,r searant,r serban,82.35294117647058
10413,t gray,tim gray,85.71428571428572
10413,timothy gray,tim gray,80.0
10427,milan krish,mila krish,95.23809523809523
10427,m krish,mila krish,82.35294117647058
10429,v yang,t yang,83.33333333333334
10436,n pratt,s pratt,85.71428571428572
10448,k pearson,b pearson,88.88888888888889
10449,d pham,h pham,83.33333333333334
10451,k al allaf,k allaf,82.35294117647058
10467,k bhatia,ka bhatia,94.11764705882352
10477,danila budov,danil budov,95.65217391304348
10478,daniel adrian,daniel dutra,80.0
10478,daniel adrian,daniel galan,80.0
10503,m nishio,mishiro,80.0
10506,maria charl,maria carle,90.9090909090909
10516,chloe cirotte,chloe crotte,96.0
10517,ashley katz,ashley matz,90.9090909090909
10521,a gea,a ena,80.0
10527,anastasiya lopata,anastasia zolota,84.84848484848484
10529,karim ibrahim,m ibrahim,81.81818181818181
10529,k ibrahim,m ibrahim,88.88888888888889
10553,m rifqi fitriadi,rifqi m fitriadi,87.5
10553,rifqi fitriadi m,rifqi m fitriadi,87.5
10583,barbara choon,barbara h,81.81818181818181
10586,daniil zarichanskyy,daniil zarichanskiyy,97.43589743589743
10586,d zarichanskyy,daniil zarichanskiyy,82.35294117647058
10588,ayoub chakrouni,ayoub chekrouni,93.33333333333333
10621,elizabeth halbauer,ellie halbauer,81.25
10621,e halbauer,ellie halbauer,83.33333333333334
10627,karen alvarez,e alvarez,81.81818181818181
10637,s haas,san haas,85.71428571428572
10637,s haas,haas,80.0
10637,sina haas,san haas,82.35294117647058
10652,ziyu zhang,yux zhang,84.21052631578947
10668,a nieto,a neto,92.3076923076923
10669,diego burger araujo santos,diego burger araujo san,93.87755102040816
10686,gabriel de andrade bendazoli,gabriel de andrade bend,90.19607843137256
10694,isis teodoro de oliveira lara,l teodoro de oliveira,80.0
10694,lara isis teodoro de oliveira,lara teodoro de oliveir,88.46153846153845
10694,lara isis teodoro de oliveira,l teodoro de oliveira,84.0
10697,maria fernanda alvarez teran,maria fernanda navarro,80.0
10712,yu han,yux zhang,80.0
10720,miroshnichenko polina,miroshnichenko,80.0
10720,polina miroshnichenko,veronika miroshnichenko,81.81818181818181
10720,polina miroshnichenko,miroshnichenko,80.0
10721,d van orderlain,d orderlain,84.61538461538461
10742,d soke,c soke,83.33333333333334
10771,l francisco,d francesco,81.81818181818181
10776,alex alvarez,e alvarez,85.71428571428572
10785,joao goncalves,p goncalves,80.0
10794,l tacchi,tacchi,85.71428571428572
10795,f llanes,llanes,85.71428571428572
10798,j cerretani,james cerretani,84.61538461538461
10798,jamie cerretani,james cerretani,93.33333333333333
10799,bruno fernandez,piero fernandez,80.0
10799,b fernandez,v fernandes,81.81818181818181
10799,b fernandez,j fernandes,81.81818181818181
10799,b fernandez,bianca fernandez,81.4814814814815
10806,rodriguez johan alexander rodriguez,johan alexander rodriguez,83.33333333333334
10806,johan alexander rodriguez rodriguez,johan alexander rodriguez rodr,92.3076923076923
10806,johan alexander rodriguez rodriguez,johan alexander rodriguez,83.33333333333334
10807,gabriel santon,gabriela knutson,80.0
10817,a zack,a zarycka,80.0
10824,j baron,j badon,85.71428571428572
10831,n dong,e dong,83.33333333333334
10841,c gruber,e grubert,82.35294117647058
10842,p cressoni,presson,82.35294117647058
10846,craig kennedy,a kennedy,81.81818181818181
10851,n sysoev,sysoeva,80.0
10875,sebastian gima,sebastian medica,80.0
10877,m segura,m saura,80.0
10877,matthew segura,matthe segura,96.2962962962963
10878,m zheng,m tzeng,85.71428571428572
10878,m zheng,a zheng,85.71428571428572
10878,m zheng,zheng,83.33333333333334
10880,sascha gueymard wayenburg,sascha gueymard wayenbu,95.83333333333334
10880,s gueymard wayenburg,sascha gueymard wayenbu,83.72093023255813
10887,yue zhang,yux zhang,88.88888888888889
10940,m bellucco,ma bellucci,85.71428571428572
10940,marta bellucco,ma bellucci,80.0
10948,m blasko,blasko,85.71428571428572
10975,yumi miyazaki,yuriko miyazaki,85.71428571428572
10975,y miyazaki,yuriko miyazaki,80.0
10995,s roberts,st robert,88.88888888888889
10995,s roberts,l robertson,80.0
11004,p vaquero fernandez,piero fernandez,82.35294117647058
11029,abdullah shannan alharrasi,abdullah shannan alharr,93.87755102040816
11080,m beiler,beiler,85.71428571428572
11080,m beiler,m meier,80.0
11109,h harrison,c harisson,80.0
11111,m seeberger,seeberger,90.0
11113,s cox,n cox,80.0
11123,k jones,l jones,85.71428571428572
11125,r jain,r jani,83.33333333333334
11129,c sanchez quintanar,cristina sanchez quintanar,84.44444444444444
11136,k kuznetsova,kuznetsova,90.9090909090909
11146,jovana knezevic,n knezevic,80.0
11153,a jhun,a juhn,83.33333333333334
11167,jinxuan wang,rui xuan wang,80.0
11192,carlos alcaraz,carlos alcaraz garfia,80.0
11194,philipp pavlenko,philipp davydenko,84.84848484848484
11202,m panackova,e panackova,90.9090909090909
11217,c gomez,js gomez,80.0
11247,l johnson,johnson,87.5
11247,l johnson,sp johnson,84.21052631578947
11247,l johnson,ariel johnson,81.81818181818181
11247,l johnson,t johansson,80.0
11251,j sauer,j shuler,80.0
11270,kuznetsova yana,kuznetsova,80.0
11270,yana kuznetsova,kuznetsova,80.0
11277,r schaer,b schafer,82.35294117647058
11299,alessandro damiano ventre,alessandro damiano vent,95.83333333333334
11300,kyle kang,ky kang,87.5
11325,mell elizabeth reasco gonzalez,mell reasco gonzalez,80.0
11341,angele jaimee floyd,a jaimee floyd,84.84848484848484
11349,j backman,a ackman,82.35294117647058
11372,roberto miceli,roberto cid,80.0
11403,inaki montes de la torre,inaki montes de la torr,97.87234042553192
11403,i montes de la torre,inaki montes de la torr,88.37209302325581
11405,jeffrey von der schulenburg,jeffrey von der schulen,92.0
11405,jeffrey von der schulenburg,henry von der schulenbu,84.0
11405,j von der schulenburg,henry von der schulenbu,81.81818181818181
11426,juan carlos garcia garcia,juan carlos garcia garc,95.83333333333334
11448,daria lopatetska,d lopatetskaya,80.0
11448,d lopatetska,d lopatetskaya,92.3076923076923
11466,j sorbo,j osorio,80.0
11467,i ravichander,ish ravichander,92.85714285714286
11467,ishaan ravichander,ish ravichander,90.9090909090909
11468,a kotzen,n kotzen,87.5
11470,n chavez,l chavez,87.5
11473,t gagoshidze,gagoshidze,90.9090909090909
11475,d ostapenkov,ostapenko,85.71428571428572
11480,juan pablo grassi mazzuchi,juan pablo grassi mazzu,93.87755102040816
11481,n rodrigues,t rodriguez,81.81818181818181
11481,n rodrigues,b rodriguez,81.81818181818181
11481,n rodrigues,rodriguez,80.0
11485,georgia pedone,giorgia pedone,92.85714285714286
11492,s zeng,sh zeng,92.3076923076923
11492,s zeng,c zeng,83.33333333333334
11498,yi zhong,s zhong,80.0
11508,marketa petruzelova,mar petruzelova,88.23529411764706
11508,m petruzelova,mar petruzelova,92.85714285714286
11508,m petruzelova,lu petruzelova,88.88888888888889
11509,f simonsson,simonsson,90.0
11528,j rother,j trotter,82.35294117647058
11533,s khaledan,khaledan,88.88888888888889
11539,mathieu perchicot,matthieu perchicot,97.14285714285714
11557,d matos,matos,83.33333333333334
11567,paul spencer,a spencer,85.71428571428572
11567,p spencer,a spencer,88.88888888888889
11577,ortega pedro,ortega r,80.0
11577,pedro ortega,r ortega,80.0
11627,emma sanchez,mar sanchez,86.95652173913044
11627,emma sanchez,as sanchez,81.81818181818181
11641,nikshep ballekere ravikumar,nikshep ballekere ravik,92.0
11645,sai karteek reddy ganta,sai karteek ganta,85.0
11701,mario martinez serrano,maria jose martinez san,80.0
11702,dominguez victor,dominguez lino,80.0
11727,klara ondrejcekova,n ondrejcekova,81.25
11727,k ondrejcekova,n ondrejcekova,92.85714285714286
11753,p nesterov,pyotr nesterov,83.33333333333334
11753,petr nesterov,pyotr nesterov,88.88888888888889
11758,nikol rivkin,nicole rivkin,88.0
11761,ida johansson,t johansson,83.33333333333334
11764,jonas maier,jo maier,84.21052631578947
11764,j maier,jo maier,93.33333333333333
11777,liam puttergill,callum puttergill,81.25
11790,l bevan,l bean,92.3076923076923
11794,gabriel alejandro bernal,gabriel alejandro hidal,85.1063829787234
11798,m dumitru,v dumitru,88.88888888888889
11817,victor barros fernandes,victor fernandes,82.05128205128204
11820,juan esteban trujillo hernandez,juan esteban trujillo hern,91.22807017543859
11820,juan esteban trujillo hernandez,juan esteban trujillo h,85.18518518518519
11834,a iordache,a iordachi,90.0
11834,a iordache,a mitrache,80.0
11847,achondo g,achondo,87.5
11847,g achondo,achondo,87.5
11895,kelly loana vargas gonzalez,kelly vargas gonzalez,87.5
11905,cash robert,st robert,80.0
11914,m che,m chae,90.9090909090909
11914,m che,m chen,90.9090909090909
11914,m che,s che,80.0
11914,m che,m cho,80.0
11919,lora santiago,r santiago,86.95652173913044
11953,gianluca centi pizzutilli,gianluca centi pizzutil,95.83333333333334
11957,garcia astudillo laura,garcia astudillo,84.21052631578947
11957,l garcia astudillo,la garcia astudillo,97.2972972972973
11957,l garcia astudillo,garcia astudillo,94.11764705882352
11957,laura garcia astudillo,la garcia astudillo,92.6829268292683
11957,laura garcia astudillo,garcia astudillo,84.21052631578947
11995,lena cuoto,lena couto,90.0
12019,mariano sanchez,mar sanchez,84.61538461538461
12019,mariano sanchez,martinez sanchez,83.87096774193549
12034,marat sanchez,mar sanchez,91.66666666666666
12034,marat sanchez,martinez sanchez,82.75862068965517
12041,p kubikova,k kucikova,80.0
12053,s makhlouf,n makhlouf,90.0
12082,rafael botran neutze,rafael botran neut,94.73684210526316
12133,l berg,r berg,83.33333333333334
12142,a krischke,a riske,82.35294117647058
12156,a tamagnone,f tamagnone,90.9090909090909
12160,andre saraiva dos santos paulo,saraiva dos santos p a,80.76923076923077
12160,santos paulo andre saraiva dos,paulo andre saraiva dos,86.79245283018868
12160,santos paulo andre saraiva dos,paulo andre saraiva dos sa,82.14285714285714
12160,paulo andre saraiva dos santos,paulo andre saraiva dos sa,92.85714285714286
12160,paulo andre saraiva dos santos,paulo saraiva dos santos,88.88888888888889
12160,paulo andre saraiva dos santos,paulo andre saraiva dos,86.79245283018868
12160,paulo andre saraiva dos santos,paulo andre dos santos,84.61538461538461
12160,paulo andre saraiva dos santos,p a saraiva dos santos,84.61538461538461
12160,saraiva dos santos paulo andre,saraiva dos santos p a,84.61538461538461
12164,jesus maleno rosario,a maleno rosario,83.33333333333334
12171,lya isabel fernandez olivares,lya isabel fernandez ol,88.46153846153845
12171,lya isabel fernandez olivares,l fernandez olivares,81.63265306122449
12171,isabel fernandez olivares lya,l fernandez olivares,81.63265306122449
12172,i barrera aguirre,barrera aguirre,93.75
12173,e vyrlan,k vyrlan,87.5
12177,daniel alonte,daniel galan,80.0
12189,l oliver,n oliver,87.5
12189,l oliver,l boulier,82.35294117647058
12208,a bissett,m bissett,88.88888888888889
12209,a pitt,ma pitts,85.71428571428572
12215,jessica hinojosa gomez,jessica hinojosa gome,97.67441860465115
12215,j hinojosa gomez,jessica hinojosa gome,81.08108108108108
12222,j engel,j angele,80.0
12234,russo santiago,r santiago,83.33333333333334
12236,t martinez,ld martinez,85.71428571428572
12251,carolina isabel chiatti reynoso,carolina chiatti reynoso,87.27272727272728
12255,d baquero,e barquero,84.21052631578947
12258,p gubina,p goina,80.0
12261,b djurovic,blazo djurovic,83.33333333333334
12315,carmen lopez martinez,m lopez martinez,86.48648648648648
12315,c lopez martinez,m lopez martinez,93.75
12317,yaroslava bartashevich,yaroslav narkevich,80.0
12323,jin ju lee,jin lee,82.35294117647058
12326,m paigina,m paigana,88.88888888888889
12338,a riquelme,c arce riquelme,80.0
12339,ju hae moon,j h moon,84.21052631578947
12353,h lin,f lin,80.0
12355,roberto luconi,roberto cid,80.0
12360,kononov jaan,kononova,80.0
12364,t lu,t luo,88.88888888888889
12364,t lu,t luis,80.0
12377,m blancaneaux,blancaneaux,91.66666666666666
12383,daniel gealer,daniel galan,80.0
12389,lixin wang,xin wang,88.88888888888889
12389,lixin wang,xi wang,82.35294117647058
12396,kristina pukhaeva,kristina koukalova,80.0
12405,ethan tulliani,e tuilliani,80.0
12408,peredo angel,prado angelo,83.33333333333334
12444,t sah,m sah,80.0
12447,m tsolakyan,mat tsolakyan,91.66666666666666
12447,matthew tsolakyan,mat tsolakyan,86.66666666666667
12449,j schnaitter,schnaitter,90.9090909090909
12460,r meng,c meng,83.33333333333334
12475,a vagramov,s vagramov,90.0
12475,a vagramov,vagramov,88.88888888888889
12489,dalia sherif,maiar sherif,83.33333333333334
12489,dalia sherif,l sherif,80.0
12489,d sherif,l sherif,87.5
12494,m haet,m chae,83.33333333333334
12502,stefani webb,stefi webb,90.9090909090909
12536,pocz charlotte kempenaers,charlotte kempenaers po,83.33333333333334
